maxlen,max_features,augmented,cut,lower,toxic_auc,toxic_precision,toxic_recall,toxic_f1,severe_auc,severe_precision,severe_recall,severe_f1,obscene_auc,obscene_precision,obscene_recall,obscene_f1,threat_auc,threat_precision,threat_recall,threat_f1,insult_auc,insult_precision,insult_recall,insult_f1,identity_auc,identity_precision,identity_recall,identity_f1,final_auc,embeddings
200.0,50000.0,True,False,True,0.9791208931728197,0.8564547206165704,0.7598290598290598,0.8052536231884059,0.9895670675397725,0.526829268292683,0.45,0.48539325842696635,0.9880318889457052,0.8225143796220213,0.7894321766561514,0.8056338028169013,0.9733502041290515,0.7142857142857143,0.15151515151515152,0.25,0.9840115720764206,0.7729566094853683,0.6356846473029045,0.697632058287796,0.9838132393657186,0.76,0.3377777777777778,0.4676923076923077,0.982982477538248,glove.6B.100d.txt
200.0,50000.0,True,False,True,0.979270986165752,0.8814968814968815,0.7247863247863248,0.7954971857410881,0.9895133729309211,0.6375,0.2125,0.31875000000000003,0.9892169300783349,0.8821178821178821,0.6963722397476341,0.7783164389598942,0.970091274035517,0.5833333333333334,0.10606060606060606,0.1794871794871795,0.9851323832617688,0.8104886769964244,0.5643153526970954,0.6653620352250489,0.9853944682160136,0.8481012658227848,0.29777777777777775,0.44078947368421045,0.9831032357813846,glove.6B.200d.txt
200.0,50000.0,True,False,True,0.9790403333974664,0.8559610705596107,0.7517094017094017,0.8004550625711034,0.9891810610194629,0.5746268656716418,0.32083333333333336,0.41176470588235303,0.988625577168052,0.8375634517766497,0.7807570977917981,0.8081632653061224,0.9764812773313836,0.6071428571428571,0.25757575757575757,0.3617021276595745,0.9848899338473978,0.801980198019802,0.6049792531120332,0.6896877956480606,0.9859822319172935,0.7443609022556391,0.44,0.553072625698324,0.9840334024468427,glove.6B.300d.txt
200.0,50000.0,True,False,True,0.9801059159400549,0.8701616854483096,0.7589743589743589,0.8107737959370006,0.989867022765115,0.5177304964539007,0.30416666666666664,0.3832020997375328,0.9895450327739425,0.8294260307194826,0.8091482649842271,0.8191616766467066,0.9760749765437852,0.5833333333333334,0.21212121212121213,0.3111111111111111,0.9853791349006985,0.8031145717463849,0.5991701244813278,0.6863117870722434,0.9876073682542346,0.7876106194690266,0.39555555555555555,0.5266272189349113,0.9847632418629718,wiki.en.vec
200.0,50000.0,True,False,True,0.98011928355113,0.8411386593204775,0.7829059829059829,0.810978308986277,0.9902248702234535,0.5147058823529411,0.4375,0.47297297297297297,0.9900429386044729,0.8252581413820492,0.8194006309148265,0.8223189552829442,0.9739664427750439,0.6666666666666666,0.09090909090909091,0.16,0.9858044016295446,0.7624309392265194,0.6871369294605809,0.7228284591881274,0.984955673015074,0.7428571428571429,0.3466666666666667,0.4727272727272728,0.9841856016331199,glove.twitter.27B.100d.txt
200.0,50000.0,True,False,True,0.9804885404457288,0.870489372219476,0.7525641025641026,0.8072427228970891,0.9897507135961046,0.6195652173913043,0.2375,0.3433734939759036,0.9901038297042007,0.8775510204081632,0.7121451104100947,0.7862429255550718,0.9755733355558334,0.7,0.10606060606060606,0.18421052631578946,0.9859418186755755,0.8043933054393305,0.6381742738589211,0.7117075428042572,0.9872512608253862,0.8137254901960784,0.3688888888888889,0.5076452599388379,0.9848515831338048,glove.twitter.27B.200d.txt
200.0,50000.0,True,False,True,0.9804114529048931,0.8638968481375359,0.7730769230769231,0.8159675236806495,0.990130248779191,0.5076923076923077,0.275,0.3567567567567568,0.9906085684848425,0.8266033254156769,0.8233438485804416,0.8249703674436981,0.9710693003292078,0.625,0.22727272727272727,0.3333333333333333,0.9862143110504725,0.7997881355932204,0.6265560165975104,0.7026523964634713,0.9874106701718078,0.7338129496402878,0.4533333333333333,0.5604395604395604,0.9843074252867358,glove.840B.300d.txt
